year,month,day,extended,State,City,latitude,longitude,specificity,vicinity,criteria_1,criteria_2,criteria_3,doubt_terrorism,multiple,success,suicide,Attack Type,Attack Name,Target Type,Target Name,Group Name,guncertain1,Weapon Type,Weapon Name,property,Hostage/Kidnapped,Property Value,Fatalities,Offender Fatalities,Wounded,Date
1994,12,5,0,Woqooyi Galbeed,Berbera,10.43959,45.01432,1.0,0,1,1,1,-9,0,1,0,4,Hijacking,6,Airports & Aircraft,Unknown,0.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.7280546420440172,0.0,1994-12-05
1994,12,17,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,-9,0,1,0,6,Hostage Taking (Kidnapping),12,NGO,Unknown,0.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.0,0.0,1994-12-17
1994,12,27,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,-9,0,1,0,1,Assassination,14,Private Citizens & Property,Unknown,0.0,13,Unknown,0,0.0,216666.66666666666,1.0,0.7280546420440172,0.0,1994-12-27
1994,12,29,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,-9,0,1,0,6,Hostage Taking (Kidnapping),12,NGO,Unknown,0.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.7280546420440172,0.0,1994-12-29
1995,1,17,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,1,Assassination,12,NGO,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.7280546420440172,0.0,1995-01-17
1995,2,22,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,-9,0,1,0,2,Armed Assault,7,Government (Diplomatic),Unknown,0.0,5,Firearms,1,1.0,216666.66666666666,1.0,0.7280546420440172,2.0,1995-02-22
1995,2,28,1,Nugaal,Garowe,8.403308,48.488014,1.0,0,1,1,1,-9,0,1,0,6,Hostage Taking (Kidnapping),12,NGO,Unknown,0.0,5,Firearms,0,1.0,216666.66666666666,0.0,0.7280546420440172,0.0,1995-02-28
1995,3,29,0,Woqooyi Galbeed,Hargeisa,9.556936,44.074135,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Unknown,0.0,13,Unknown,0,0.0,216666.66666666666,1.0,0.7280546420440172,0.0,1995-03-29
1995,5,25,1,Sanaag,Badhan,10.714219,48.33591,1.0,0,1,1,1,-9,0,1,0,6,Hostage Taking (Kidnapping),12,NGO,Unknown,0.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.7280546420440172,0.0,1995-05-25
1995,8,17,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,0,1,1,0,1,0,9,Unknown,14,Private Citizens & Property,Unknown,0.0,13,Unknown,1,0.0,216666.66666666666,3.0,0.7280546420440172,9.0,1995-08-17
1995,8,21,1,Woqooyi Galbeed,Hargeisa,9.556936,44.074135,1.0,0,1,1,1,-9,0,1,0,6,Hostage Taking (Kidnapping),7,Government (Diplomatic),Unknown,0.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.7280546420440172,0.0,1995-08-21
1995,8,26,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,0,1,1,0,1,0,9,Unknown,14,Private Citizens & Property,Unknown,0.0,13,Unknown,1,0.0,216666.66666666666,22.0,0.7280546420440172,150.0,1995-08-26
1995,9,5,1,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,-9,0,1,0,6,Hostage Taking (Kidnapping),10,Journalists & Media,Unknown,0.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.7280546420440172,0.0,1995-09-05
1995,9,17,1,Bay,Baidoa,3.115641,43.64658,1.0,0,1,1,1,-9,0,1,0,6,Hostage Taking (Kidnapping),12,NGO,Militia Members,0.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.7280546420440172,0.0,1995-09-17
1995,10,22,0,Lower Shebelle,Merca,1.716188,44.768864,1.0,0,1,1,1,-9,0,1,0,2,Armed Assault,12,NGO,Unknown,0.0,5,Firearms,1,0.0,216666.66666666666,1.0,0.7280546420440172,1.0,1995-10-22
1995,11,8,1,Lower Shebelle,Merca,1.716188,44.768864,1.0,0,1,1,1,-9,0,1,0,6,Hostage Taking (Kidnapping),12,NGO,Unknown,0.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.7280546420440172,0.0,1995-11-08
1995,12,18,1,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,-9,0,1,0,6,Hostage Taking (Kidnapping),12,NGO,Unknown,0.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.7280546420440172,0.0,1995-12-18
1996,2,17,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,-9,0,1,0,2,Armed Assault,15,Religious Figures/Institutions,Unknown,0.0,5,Firearms,1,0.0,216666.66666666666,3.0,0.7280546420440172,4.0,1996-02-17
1996,3,10,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,0,1,1,1,0,1,0,1,Assassination,14,Private Citizens & Property,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.7280546420440172,0.0,1996-03-10
1996,3,21,1,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,-9,0,1,0,5,Hostage Taking (Barricade Incident),7,Government (Diplomatic),Unknown,0.0,5,Firearms,0,1.0,216666.66666666666,0.0,0.7280546420440172,0.0,1996-03-21
1996,3,23,1,Bari,Bosaso,11.274796,49.179657,1.0,0,1,1,1,-9,0,1,0,5,Hostage Taking (Barricade Incident),12,NGO,Unknown,0.0,5,Firearms,0,1.0,216666.66666666666,1.0,0.7280546420440172,0.0,1996-03-23
1996,3,28,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.7280546420440172,0.0,1996-03-28
1996,4,17,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,9.0,0.7280546420440172,0.0,1996-04-17
1996,5,9,1,Sanaag,Unknown,10.776689,48.186407,4.0,0,1,1,1,-9,0,1,0,6,Hostage Taking (Kidnapping),12,NGO,Unknown,0.0,5,Firearms,0,1.0,216666.66666666666,0.0,0.7280546420440172,0.0,1996-05-09
1996,6,9,0,Woqooyi Galbeed,Hargeisa,9.556936,44.074135,1.0,0,1,1,1,-9,0,1,0,2,Armed Assault,7,Government (Diplomatic),Unknown,0.0,5,Firearms,1,0.0,216666.66666666666,3.0,0.7280546420440172,4.0,1996-06-09
1996,6,17,0,Middle Juba,Jilib,0.495342,42.777893,1.0,0,1,1,1,-9,0,1,0,2,Armed Assault,12,NGO,Unknown,0.0,5,Firearms,1,0.0,216666.66666666666,1.0,0.7280546420440172,0.0,1996-06-17
1996,8,11,0,Hiiraan,Beledweyne,4.73538,45.2024,1.0,0,1,1,1,-9,0,1,0,1,Assassination,1,Business,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,2.0,0.7280546420440172,0.0,1996-08-11
1996,9,4,1,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,-9,0,1,0,6,Hostage Taking (Kidnapping),7,Government (Diplomatic),Unknown,0.0,5,Firearms,0,1.0,216666.66666666666,0.0,0.7280546420440172,0.0,1996-09-04
1996,9,17,1,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,-9,0,1,0,6,Hostage Taking (Kidnapping),2,Government (General),Unknown,0.0,5,Firearms,0,1.0,216666.66666666666,0.0,0.7280546420440172,0.0,1996-09-17
1996,9,19,1,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,-9,0,1,0,6,Hostage Taking (Kidnapping),12,NGO,Unknown,0.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.7280546420440172,0.0,1996-09-19
1996,9,22,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,1,Assassination,17,Terrorists/Non-State Militia,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.7280546420440172,0.0,1996-09-22
1996,10,4,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,3.0,0.7280546420440172,0.0,1996-10-04
1996,10,4,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,3.0,0.7280546420440172,0.0,1996-10-04
1997,4,27,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,-9,0,1,0,2,Armed Assault,8,Educational Institution,Unknown,0.0,5,Firearms,1,0.0,216666.66666666666,0.0,0.7280546420440172,4.0,1997-04-27
1997,5,9,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,0,1,0,1,0,6,Hostage Taking (Kidnapping),4,Military,Unknown,0.0,5,Firearms,0,1.0,216666.66666666666,0.0,0.7280546420440172,0.0,1997-05-09
1997,5,13,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,-9,0,1,0,2,Armed Assault,12,NGO,Unknown,0.0,5,Firearms,1,0.0,216666.66666666666,1.0,0.7280546420440172,3.0,1997-05-13
1997,5,31,0,Bay,Baidoa,3.115641,43.64658,1.0,1,1,1,1,0,0,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,0.0,5,Firearms,1,0.0,216666.66666666666,10.0,0.7280546420440172,6.0,1997-05-31
1997,6,1,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,-9,0,1,0,4,Hijacking,7,Government (Diplomatic),Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,0.0,0.7280546420440172,0.0,1997-06-01
1997,6,20,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,1,Assassination,12,NGO,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.7280546420440172,0.0,1997-06-20
1997,7,18,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,-9,0,1,0,6,Hostage Taking (Kidnapping),12,NGO,Unknown,0.0,5,Firearms,0,1.0,216666.66666666666,0.0,0.7280546420440172,0.0,1997-07-18
1997,7,25,0,Hiiraan,Beledweyne,4.73538,45.2024,1.0,0,1,1,1,-9,0,1,0,6,Hostage Taking (Kidnapping),2,Government (General),Unknown,0.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.7280546420440172,0.0,1997-07-25
1997,8,14,0,Galguduud,Dhiil,4.897913,46.577893,1.0,1,1,0,1,1,0,1,0,2,Armed Assault,17,Terrorists/Non-State Militia,Rahanwein Resistance Army (RRA),0.0,5,Firearms,1,0.0,216666.66666666666,30.0,0.7280546420440172,0.0,1997-08-14
1997,8,20,0,Lower Juba,Kismayo,-0.357847,42.54665,1.0,0,1,1,1,-9,0,1,0,2,Armed Assault,12,NGO,Majerten clansmen,0.0,5,Firearms,1,0.0,216666.66666666666,2.0,0.7280546420440172,0.0,1997-08-20
1997,8,23,0,Sanaag,Erigavo,10.6163,47.366674,1.0,0,1,0,1,1,0,1,0,2,Armed Assault,14,Private Citizens & Property,Rival clan,0.0,5,Firearms,1,0.0,216666.66666666666,10.0,0.7280546420440172,0.0,1997-08-23
1997,8,27,0,Bay,Baidoa,3.115641,43.64658,1.0,0,1,0,1,1,0,1,0,9,Unknown,14,Private Citizens & Property,Rahanwein Resistance Army (RRA),0.0,13,Unknown,1,0.0,216666.66666666666,17.0,0.7280546420440172,29.0,1997-08-27
1997,8,29,0,Unknown,Muri,0.0,0.0,5.0,1,1,1,1,-9,0,1,0,9,Unknown,3,Police,Sa'ad Militia,0.0,13,Unknown,1,0.0,216666.66666666666,9.0,0.7280546420440172,0.0,1997-08-29
1997,9,24,0,Bay,Baidoa,3.115641,43.64658,1.0,0,1,0,1,1,0,1,0,9,Unknown,14,Private Citizens & Property,Rahanwein Resistance Army (RRA),0.0,13,Unknown,1,0.0,216666.66666666666,14.0,0.7280546420440172,17.0,1997-09-24
1997,11,6,0,Bakool,Hudur district,4.123091,43.890845,3.0,0,1,0,1,1,0,1,0,2,Armed Assault,17,Terrorists/Non-State Militia,Rahanwein Resistance Army (RRA),0.0,5,Firearms,1,0.0,216666.66666666666,11.0,0.7280546420440172,17.0,1997-11-06
1997,11,11,0,Bakool,Bakol,4.346389,43.549722,4.0,1,1,0,1,1,0,1,0,9,Unknown,17,Terrorists/Non-State Militia,Rahanwein Resistance Army (RRA),0.0,13,Unknown,1,0.0,216666.66666666666,12.0,0.7280546420440172,23.0,1997-11-11
1997,11,21,1,Bari,El Ayo,11.245556,48.8925,1.0,0,1,1,1,-9,0,1,0,6,Hostage Taking (Kidnapping),7,Government (Diplomatic),Unknown,0.0,5,Firearms,0,1.0,216666.66666666666,0.0,0.7280546420440172,0.0,1997-11-21
1997,11,23,0,Unknown,Unknown,0.0,0.0,5.0,0,1,1,1,-9,0,1,0,2,Armed Assault,7,Government (Diplomatic),Unknown,0.0,5,Firearms,1,0.0,216666.66666666666,3.0,0.7280546420440172,4.0,1997-11-23
1997,12,29,0,Bakool,Hudur,4.120602,43.890526,1.0,0,1,0,1,1,0,1,0,2,Armed Assault,17,Terrorists/Non-State Militia,Rahanwein Resistance Army (RRA),0.0,5,Firearms,1,0.0,216666.66666666666,25.0,0.7280546420440172,35.0,1997-12-29
1998,4,15,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,1,0,1,0,6,Hostage Taking (Kidnapping),12,NGO,Supporters of Ali Mahdi Mohammed,0.0,5,Firearms,0,1.0,216666.66666666666,0.0,0.0,0.0,1998-04-15
1999,1,20,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,19,Transportation,Matan Abdulle,1.0,5,Firearms,-9,0.0,216666.66666666666,5.0,0.0,6.0,1999-01-20
1999,7,8,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,1,Assassination,15,Religious Figures/Institutions,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,1999-07-08
2000,1,1,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,1,1,0,1,1,0,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,6.0,0.0,10.0,2000-01-01
2000,1,26,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,1,0,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,0.0,5,Firearms,-9,0.0,216666.66666666666,4.0,0.0,7.0,2000-01-26
2000,1,30,0,Hiiraan,El Ali,4.193211,44.994213,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,-9,0.0,216666.66666666666,15.0,0.0,6.0,2000-01-30
2000,3,30,0,Lower Juba,Kismayo,-0.357847,42.54665,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,7,Government (Diplomatic),Unknown,0.0,5,Firearms,1,0.0,216666.66666666666,0.0,0.0,0.0,2000-03-30
2000,6,12,0,Banaadir,Mogadishu,2.006809,45.277001,1.0,0,1,1,1,1,0,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,9.0,0.0,16.0,2000-06-12
2000,7,26,1,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),12,NGO,Unknown,0.0,13,Unknown,0,1.0,216666.66666666666,0.0,0.0,0.0,2000-07-26
2000,10,18,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,1,Assassination,4,Military,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2000-10-18
2000,11,12,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),U/I Somali Militiamen,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2000-11-12
2000,11,19,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,0.0,2000-11-19
2001,1,6,0,Bakool,Tayeeglow,4.010857,44.513226,1.0,1,1,1,1,0,0,0,0,1,Assassination,2,Government (General),Rahanwein Resistance Army (RRA),0.0,5,Firearms,1,0.0,216666.66666666666,2.9603626943005183,0.0,2.765963511972634,2001-01-06
2001,1,28,0,Lower Juba,Kismayo,-0.357847,42.54665,1.0,0,1,1,1,1,0,1,0,3,Bombing/Explosion,6,Airports & Aircraft,Marhan Clan,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,0.0,2001-01-28
2001,3,22,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,1,Business,Supporters of Muhammad Umar Habib,1.0,5,Firearms,0,0.0,216666.66666666666,3.0,0.0,0.0,2001-03-22
2001,3,27,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,0,0,2,Armed Assault,7,Government (Diplomatic),Supporters of Muse Sudi Yalahow,1.0,5,Firearms,0,0.0,216666.66666666666,0.0,0.0,0.0,2001-03-27
2001,8,29,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,0,0,1,Assassination,2,Government (General),Musa Sudi Yalahow Militia,0.0,5,Firearms,0,0.0,216666.66666666666,0.0,0.0,0.0,2001-08-29
2002,2,10,1,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),4,Military,Habr Gedir Clan,0.0,5,Firearms,0,1.0,216666.66666666666,0.0,0.0,0.0,2002-02-10
2002,4,28,1,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,6,Hostage Taking (Kidnapping),7,Government (Diplomatic),Gunmen,0.0,5,Firearms,0,1.0,216666.66666666666,0.0,0.0,0.0,2002-04-28
2002,5,3,0,Bari,Galgala,10.989985,49.056877,1.0,1,1,1,1,0,0,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,0.0,5,Firearms,1,0.0,216666.66666666666,6.0,0.0,6.0,2002-05-03
2003,1,13,0,Bay,Jeera Gulow,2.79759,44.080367,2.0,0,1,1,1,0,0,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,7.0,0.0,2.765963511972634,2003-01-13
2004,3,21,0,Woqooyi Galbeed,Hargeisa,9.556936,44.074135,1.0,1,1,1,1,0,0,1,0,2,Armed Assault,12,NGO,Al-Ittihaad al-Islami (AIAI),1.0,5,Firearms,-9,0.0,216666.66666666666,2.0,0.0,1.0,2004-03-21
2005,1,12,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,1,0,1,0,3,Bombing/Explosion,1,Business,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,3.0,0.0,9.0,2005-01-12
2005,1,28,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,1,0,1,0,3,Bombing/Explosion,10,Journalists & Media,Unknown,0.0,6,Explosives,-9,0.0,216666.66666666666,0.0,0.0,0.0,2005-01-28
2005,5,3,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,1,Assassination,2,Government (General),Al-Ittihaad al-Islami (AIAI),0.0,6,Explosives,1,0.0,216666.66666666666,15.0,0.0,40.0,2005-05-03
2005,7,11,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,1,0,1,0,1,Assassination,12,NGO,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2005-07-11
2005,7,30,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,1,Assassination,15,Religious Figures/Institutions,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,3.0,2005-07-30
2005,10,17,1,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,1,0,1,0,2,Armed Assault,1,Business,Islamic Courts Union (ICU),0.0,5,Firearms,1,1.0,216666.66666666666,0.0,0.0,4.0,2005-10-17
2006,4,4,1,Unknown,Unknown,0.0,0.0,5.0,0,1,1,1,0,0,1,0,4,Hijacking,11,Maritime,Unknown,1.0,5,Firearms,0,1.0,216666.66666666666,0.0,0.0,0.0,2006-04-04
2006,4,10,0,Bay,Baidoa,3.115641,43.64658,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,9,Food or Water Supply,Unknown,0.0,5,Firearms,0,1.0,216666.66666666666,2.0,0.0,9.0,2006-04-10
2006,6,24,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,10,Journalists & Media,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2006-06-24
2006,7,4,0,Galguduud,Dhusamareb,5.537022,46.38905,1.0,0,1,1,1,1,0,1,0,2,Armed Assault,1,Business,Islamic Tendency,0.0,5,Firearms,-9,0.0,216666.66666666666,2.0,0.0,4.0,2006-07-04
2006,7,4,0,Lower Juba,Dhobley,0.379195,41.13419,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,9,Food or Water Supply,Unknown,0.0,5,Firearms,-9,0.0,216666.66666666666,3.0,0.7280546420440172,4.0,2006-07-04
2006,9,17,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,1,Assassination,1,Business,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,2.0,0.0,2.765963511972634,2006-09-17
2006,9,18,0,Bay,Baidoa,3.115641,43.64658,1.0,0,1,1,1,0,0,1,1,1,Assassination,2,Government (General),Al-Qaida,1.0,6,Explosives,1,0.0,216666.66666666666,11.0,1.0,18.0,2006-09-18
2006,12,2,0,Bay,Baidoa,3.115641,43.64658,1.0,0,1,1,1,0,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,-9,0.0,216666.66666666666,1.0,1.0,2.765963511972634,2006-12-02
2006,12,5,0,Bay,Baidoa,3.115641,43.64658,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,2,Government (General),Unknown,0.0,6,Explosives,-9,0.0,216666.66666666666,0.0,0.0,0.0,2006-12-05
2006,12,14,0,Lower Shebelle,Barawe,1.114228,44.028706,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,15,Religious Figures/Institutions,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,0.0,0.0,2.765963511972634,2006-12-14
2007,1,24,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,6,Airports & Aircraft,Unknown,0.0,6,Explosives,-9,-9.0,216666.66666666666,2.0,0.0,0.0,2007-01-24
2007,1,26,0,Lower Juba,Kismayo,-0.357847,42.54665,1.0,0,1,1,0,1,0,1,0,2,Armed Assault,4,Military,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,2.765963511972634,2007-01-26
2007,1,28,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,3,Police,Unknown,0.0,5,Firearms,-9,0.0,216666.66666666666,2.0,0.7280546420440172,3.0,2007-01-28
2007,2,2,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,3,Police,Unknown,0.0,5,Firearms,0,0.0,216666.66666666666,1.0,0.0,0.0,2007-02-02
2007,2,2,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,1,0,1,0,3,Bombing/Explosion,2,Government (General),Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,2.0,0.0,2.765963511972634,2007-02-02
2007,2,2,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,-9,0.0,216666.66666666666,4.0,0.0,10.0,2007-02-02
2007,2,3,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,8,Educational Institution,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,0.0,0.0,7.0,2007-02-03
2007,2,10,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,6,Airports & Aircraft,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,1.0,0.0,3.0,2007-02-10
2007,2,10,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,1,Business,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,2.0,0.0,2.765963511972634,2007-02-10
2007,2,10,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,1.0,0.0,2.0,2007-02-10
2007,2,10,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,14,Private Citizens & Property,Unknown,0.0,5,Firearms,1,0.0,216666.66666666666,1.0,0.0,2.0,2007-02-10
2007,2,10,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,3.0,0.0,2.765963511972634,2007-02-10
2007,2,11,0,Lower Juba,Kismayo,-0.357847,42.54665,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,4,Military,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,4.0,0.0,24.0,2007-02-11
2007,2,11,0,Lower Juba,Kismayo,-0.357847,42.54665,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,5.0,0.0,25.0,2007-02-11
2007,2,12,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,3,Police,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,0.0,0.0,3.0,2007-02-12
2007,2,12,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,2.0,0.0,1.0,2007-02-12
2007,2,15,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,Unknown,0.0,6,Explosives,0,0.0,216666.66666666666,3.0,0.0,3.0,2007-02-15
2007,2,18,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,1,0,2,Armed Assault,3,Police,Unknown,0.0,5,Firearms,-9,0.0,216666.66666666666,1.0,0.0,2.0,2007-02-18
2007,2,19,1,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,0,1,0,1,0,3,Bombing/Explosion,4,Military,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,13.0,0.0,100.0,2007-02-19
2007,2,19,0,Banaadir,Mogadishu,2.059819,45.326115,1.0,0,1,1,1,0,0,0,0,3,Bombing/Explosion,3,Police,Unknown,0.0,6,Explosives,1,0.0,216666.66666666666,1.0,0.0,12.0,2007-02-19
